id,text,datetime,geo
263471323337080832,im sleepy....,2012-10-31 02:43:53,"{'type': 'Point', 'coordinates': [39.7323429, -84.2072398]}"
263471337681592320,@h0op_dreams12 @yonishaa_ down,2012-10-31 02:43:56,"{'type': 'Point', 'coordinates': [39.42964079, -74.63593176]}"
263471363405254656,"@jen_royle i try, you know even a blind squirrel finds a nut every now and then",2012-10-31 02:44:02,"{'type': 'Point', 'coordinates': [41.72717032, -70.18893281]}"
263471402957537281,@jaymayy_lee and bite it ,2012-10-31 02:44:12,"{'type': 'Point', 'coordinates': [41.40986893, -82.68448505]}"
263471411610402816,good game heat.,2012-10-31 02:44:14,"{'type': 'Point', 'coordinates': [37.11750295, -80.3971425]}"
263471418786840576,@lexibbb @sammigagnon yeah lets just party in lexis room with just lexi an sam #sofun #not,2012-10-31 02:44:15,"{'type': 'Point', 'coordinates': [42.81229104, -71.16562058]}"
263471417717317632,need a new avi,2012-10-31 02:44:15,
263471425023791106,ray allen stfu and sit down #straightlikethat ,2012-10-31 02:44:17,"{'type': 'Point', 'coordinates': [41.78124108, -72.59425958]}"
263471437929656323,@laurengappa @timcowley_ @jaaaypeeezy yeah tim,2012-10-31 02:44:20,"{'type': 'Point', 'coordinates': [39.90268703, -75.07988714]}"
263471459475791872,dobt got time to fuck around,2012-10-31 02:44:25,"{'type': 'Point', 'coordinates': [34.5658831, -79.0657001]}"
263471486260613121,"to be honest the celtics had no chance ... lebron, wade, bosh, and ray allen #cantfuckwitit",2012-10-31 02:44:32,
263471499585925120,i almost hit one going 90 the other night.... a big ass doe standing in the middle of the road... shoulda let her ride,2012-10-31 02:44:35,"{'type': 'Point', 'coordinates': [37.03502996, -77.39784244]}"
263471515264245760,im out,2012-10-31 02:44:38,"{'type': 'Point', 'coordinates': [41.64753465, -72.64145095]}"
263471530485358592,cant even respect ray nomore that was a bitch now he did,2012-10-31 02:44:42,"{'type': 'Point', 'coordinates': [41.45153104, -81.60678629]}"
263471538215477248,somebody should call me bored ,2012-10-31 02:44:44,"{'type': 'Point', 'coordinates': [41.32723571, -72.95416558]}"
263471548973867010,im done with her thats stupid asf idc i said sorry,2012-10-31 02:44:46,"{'type': 'Point', 'coordinates': [41.39802314, -81.51617462]}"
263471549514915840,when teens kill,2012-10-31 02:44:47,"{'type': 'Point', 'coordinates': [40.70343953, -73.32089625]}"
263471551238774784,no baked cookieessss amp milk.,2012-10-31 02:44:47,"{'type': 'Point', 'coordinates': [40.40115097, -81.34855787]}"
263471568905203712,i really need to smack the shyt outta rondo for messn with my man  wade like tht,2012-10-31 02:44:51,"{'type': 'Point', 'coordinates': [39.0841051, -76.955327]}"
263471570679394304,lakers game,2012-10-31 02:44:52,"{'type': 'Point', 'coordinates': [42.06082232, -71.02659387]}"
263471572147388416,since when is it okay for a 30 year old try and get with me .. umm eww fuck off your not the one..,2012-10-31 02:44:52,"{'type': 'Point', 'coordinates': [34.79785118, -79.00047356]}"
263471610806288384,im officially #requestingoff now.. #starwars7 #epic  @ interweb.. ,2012-10-31 02:45:01,"{'type': 'Point', 'coordinates': [42.596105, -76.631818]}"
263471616367943680,ray allen still a good player though regardless.,2012-10-31 02:45:03,"{'type': 'Point', 'coordinates': [35.97251585, -78.89903122]}"
263471618125332481,omg done ,2012-10-31 02:45:03,"{'type': 'Point', 'coordinates': [39.11533949, -77.24826648]}"
263471622202216448,it irritates me when people think your tweet is about them the whole world doesnt revolve around you.. #paranoid #justsaying ,2012-10-31 02:45:04,"{'type': 'Point', 'coordinates': [40.77436686, -80.77118879]}"
263471626551701505,all it took was patience,2012-10-31 02:45:05,"{'type': 'Point', 'coordinates': [39.4462445, -76.8042362]}"
263471639000395776,lolol thanks sye i sure did. lol. i know they have a raw taco recipe somewhere rt @syesha: cont ,2012-10-31 02:45:08,"{'type': 'Point', 'coordinates': [40.8298173, -73.9427735]}"
263471640204152834,"im ready to be set, stable amp secure.",2012-10-31 02:45:08,"{'type': 'Point', 'coordinates': [39.7854473, -84.0655828]}"
263471662522060801,im drawlin wayne forget i sent you dat message lmao,2012-10-31 02:45:14,"{'type': 'Point', 'coordinates': [39.73506546, -75.60048676]}"
263471687352328193,well @raptors win tomorrow and thats all who i care about.  nice win for heat celtics will do fine,2012-10-31 02:45:19,"{'type': 'Point', 'coordinates': [41.23430575, -73.17872803]}"
263471692381306880,twitter is so annoying during nba games,2012-10-31 02:45:21,"{'type': 'Point', 'coordinates': [40.79658191, -83.95712908]}"
263471717597462528,i hate the heat #celticsnation,2012-10-31 02:45:27,"{'type': 'Point', 'coordinates': [41.4836366, -71.31280085]}"
263471724664877056,lakers lets do this,2012-10-31 02:45:28,"{'type': 'Point', 'coordinates': [39.941359, -75.0714655]}"
263471736337612801,@kingfrank23: lebron still had a double-double in miss the whole 4th,2012-10-31 02:45:31,"{'type': 'Point', 'coordinates': [39.61048644, -75.70728385]}"
263471803995926528,shut the fuck up the pope is calling...,2012-10-31 02:45:47,"{'type': 'Point', 'coordinates': [33.65855394, -78.93964048]}"
263471817010855936,@freddie_folarin  you cut that out. i miss you love bug,2012-10-31 02:45:50,"{'type': 'Point', 'coordinates': [43.1012023, -75.33316084]}"
263471830650728448,acorn falling from trees @lizzi_holmes,2012-10-31 02:45:54,"{'type': 'Point', 'coordinates': [37.29532077, -80.05617859]}"
263471835943936000,"@_leopard_legsxo: now, should i watch the lakers v. mavs game you better",2012-10-31 02:45:55,"{'type': 'Point', 'coordinates': [36.91759941, -76.19783011]}"
263471843011354624,@flyguy_mike17 you the phony one tho,2012-10-31 02:45:57,"{'type': 'Point', 'coordinates': [43.13645038, -77.62944021]}"
263471847859945476,i need a cold glass of water.,2012-10-31 02:45:58,"{'type': 'Point', 'coordinates': [33.5237824, -81.9594369]}"
263471866654646272,so who tf is getting their ass a 2 dollar burrito tomorrow doeeee   i know i am ,2012-10-31 02:46:02,"{'type': 'Point', 'coordinates': [38.75261787, -77.08339778]}"
263471872493117440,yawnsss yall gotta get out my mentions with that nonsense. lol.,2012-10-31 02:46:04,
263471885612879872,"how i feel
how i want to feel
i guess its a process.",2012-10-31 02:46:07,"{'type': 'Point', 'coordinates': [36.01397141, -78.81530316]}"
263471927547531264,gotta get my hair braided now cause i want be sitting in a shop every 2 weeks,2012-10-31 02:46:17,"{'type': 'Point', 'coordinates': [34.80920719, -82.38653954]}"
263471931251113985,man these petty ass lil girls  lmao,2012-10-31 02:46:18,"{'type': 'Point', 'coordinates': [33.41819251, -82.09309303]}"
263471942126944256,moved from florida to texas to escape hurricanes and moved from texad to new jersey and got hit by two in two years crazy.,2012-10-31 02:46:20,
263471943955668992,@chippxc lol thats never a good thing,2012-10-31 02:46:21,"{'type': 'Point', 'coordinates': [41.06983141, -80.57995411]}"
263471969201176576,@ms_p0ppingt0n pay attention he is playin #lakernation,2012-10-31 02:46:27,"{'type': 'Point', 'coordinates': [33.93949299, -80.34769135]}"
263471976838987776,uh oh .. @joshmoore_12 is cranky #headsup #grumpygills,2012-10-31 02:46:29,"{'type': 'Point', 'coordinates': [39.1035923, -84.6167801]}"
263471982161584129,#rt for goodnight mentions  #rt #r_e_t_w_e_e_t,2012-10-31 02:46:30,"{'type': 'Point', 'coordinates': [33.61279194, -79.71239951]}"
263471989757468672,@whitlockjason same thing jordan started doing late in his career,2012-10-31 02:46:32,"{'type': 'Point', 'coordinates': [39.39003885, -76.56376951]}"
263471996795510784,i always fall asleep w/ my phone in my hand  ___,2012-10-31 02:46:33,"{'type': 'Point', 'coordinates': [35.1340314, -80.78426641]}"
263472009625866242,@mbecarevic7 tryin to play the oakwood thanksgiving tournament tho ,2012-10-31 02:46:36,"{'type': 'Point', 'coordinates': [41.72357255, -72.67876498]}"
263472012901642241,im at taco bell w/ @missxliss ,2012-10-31 02:46:37,"{'type': 'Point', 'coordinates': [41.06605412, -73.81456375]}"
263472019327303680,@kira_xoxo100 @brownbonemodel i plead the fifth ,2012-10-31 02:46:39,"{'type': 'Point', 'coordinates': [40.02949592, -74.88531341]}"
263472027187425280,@lucky_libraxo: enter celtic fans excuses here : _____________________ and bitch they got a million lol,2012-10-31 02:46:41,"{'type': 'Point', 'coordinates': [35.10402377, -78.90690473]}"
263472040625979392,ok thinking about crashing or watching the lakers idk.,2012-10-31 02:46:44,"{'type': 'Point', 'coordinates': [39.87122542, -75.76745188]}"
263472042152710145,bad girls club is poppin off right now hahaha,2012-10-31 02:46:44,"{'type': 'Point', 'coordinates': [40.94474228, -81.52457124]}"
263472041599066113,revenge can happen at any time no need to rush it,2012-10-31 02:46:44,"{'type': 'Point', 'coordinates': [41.46401374, -74.3732349]}"
263472063757578240,@joshysadder i heard haha. i saw how bad it is on the news.so scarybut im glad u guys r alrighttell ur mom i said hi,2012-10-31 02:46:49,"{'type': 'Point', 'coordinates': [38.42183315, -81.81883979]}"
263472082061508608,@yaboy_cash im not tho,2012-10-31 02:46:54,"{'type': 'Point', 'coordinates': [41.2729788, -73.9372445]}"
263472106518491136,@_empresshigh i love my marg,2012-10-31 02:46:59,"{'type': 'Point', 'coordinates': [32.4090751, -80.6876561]}"
263472144514682880,oh no he shot that b in the leg....lmao,2012-10-31 02:47:08,"{'type': 'Point', 'coordinates': [39.32709575, -76.54752553]}"
263472161157697538,someone take me to ireland. #please,2012-10-31 02:47:12,"{'type': 'Point', 'coordinates': [35.60079533, -77.3627493]}"
263472188525510656,@petergunnarson with you and @h_firm.,2012-10-31 02:47:19,"{'type': 'Point', 'coordinates': [40.89870944, -76.91714704]}"
263472193340588032,@_jaydaaa shes silly,2012-10-31 02:47:20,"{'type': 'Point', 'coordinates': [42.09030515, -76.82942837]}"
263472212089114624,#100thingsaboutme im a little crazy,2012-10-31 02:47:25,"{'type': 'Point', 'coordinates': [40.02334041, -77.14917873]}"
263472212525346817,bout to give up on twitter jail.,2012-10-31 02:47:25,"{'type': 'Point', 'coordinates': [41.11563742, -83.16586536]}"
263472265855901696,tomorrows gonna be weird af ,2012-10-31 02:47:37,"{'type': 'Point', 'coordinates': [36.8294875, -79.9918075]}"
263472265960763392,@chris_so_swaggy clears throat 5,2012-10-31 02:47:37,"{'type': 'Point', 'coordinates': [33.47041925, -80.89916251]}"
263472286554791936,@iam_jharquale: ok @souljaboy and @ymcmb_bw beefing again lol wt could possibly b the issue now haha they definitely fucked lmmfao,2012-10-31 02:47:42,"{'type': 'Point', 'coordinates': [35.2144383, -80.8315818]}"
263472284386357248,well i refuse to watch the fakers so ill watch the weather channel,2012-10-31 02:47:42,"{'type': 'Point', 'coordinates': [35.77178839, -78.63611584]}"
263472294477824000,@aarod65 @rayyjayy_ dudes day 6.,2012-10-31 02:47:44,"{'type': 'Point', 'coordinates': [39.99466823, -77.03315849]}"
263472303361384448,@shitjustgot_rel goodnight __,2012-10-31 02:47:46,"{'type': 'Point', 'coordinates': [35.13403977, -80.78424661]}"
263472307643760640,@n_vuono50 hahaha no her friend tweeted it,2012-10-31 02:47:47,"{'type': 'Point', 'coordinates': [40.55694386, -80.02909737]}"
263472326136455168,@summernikole__ follow me .,2012-10-31 02:47:52,"{'type': 'Point', 'coordinates': [41.7710738, -72.69569983]}"
263472348798283777,well anywayss  how bout thosee cavs ,2012-10-31 02:47:57,"{'type': 'Point', 'coordinates': [41.454636, -81.5418307]}"
263472364770168832,i see exactly the kind of person you are,2012-10-31 02:48:01,"{'type': 'Point', 'coordinates': [42.0771858, -72.6062901]}"
263472389046796288,last tweet of the night,2012-10-31 02:48:07,"{'type': 'Point', 'coordinates': [39.2937104, -76.6275125]}"
263472393081729024,@flexingcock yes you are,2012-10-31 02:48:08,"{'type': 'Point', 'coordinates': [38.84484949, -77.14235726]}"
263472411658309633,either shut the fuck up or leave,2012-10-31 02:48:12,"{'type': 'Point', 'coordinates': [39.39464454, -76.61727285]}"
263472437969166336,"im at camp frozone beaufort, sc ",2012-10-31 02:48:18,"{'type': 'Point', 'coordinates': [32.46625455, -80.80455682]}"
263472447137910785,twitter is slow #fact,2012-10-31 02:48:21,"{'type': 'Point', 'coordinates': [40.63705247, -74.12581014]}"
263472462988206082,@thatoneguy_ry21 haha do you really its my favorite hat,2012-10-31 02:48:24,"{'type': 'Point', 'coordinates': [39.7795421, -84.069426]}"
263472474631589888,lakers time #letsgo,2012-10-31 02:48:27,"{'type': 'Point', 'coordinates': [39.04245676, -77.40555796]}"
263472483414446080,@bahena_lucila: i might just dye my hair after work tonight  seriously cant decide if i want to dye mine again or not....,2012-10-31 02:48:29,"{'type': 'Point', 'coordinates': [36.3173935, -80.8526357]}"
263472500103593984,@vivalaninaa i totally agree,2012-10-31 02:48:33,"{'type': 'Point', 'coordinates': [40.1056636, -82.9707925]}"
263472505140957184,i wish my family had a secret family recipe,2012-10-31 02:48:34,"{'type': 'Point', 'coordinates': [40.03727688, -83.16092583]}"
263472543229411329,"i do not spew profanities. i take my time and enunciate them properly. after all, i am a fucking lady.",2012-10-31 02:48:44,
263472543720169473,"wahhhh. im such a boring ass person. 
#sorrynotsorry",2012-10-31 02:48:44,"{'type': 'Point', 'coordinates': [39.4078291, -77.46426441]}"
263472553564176384,well.. that was a lot to take in,2012-10-31 02:48:46,"{'type': 'Point', 'coordinates': [39.5578566, -84.2859533]}"
263472580835545088,@simplyshanisee i love you girl :,2012-10-31 02:48:53,"{'type': 'Point', 'coordinates': [40.30322239, -78.38759654]}"
263472584782397441,no power made me remember how afraid of the dark i am #scared,2012-10-31 02:48:53,"{'type': 'Point', 'coordinates': [40.5911263, -74.4848245]}"
263472594169257984,@sallisonicolexo @miller1293 girafffffe,2012-10-31 02:48:56,"{'type': 'Point', 'coordinates': [39.50669441, -75.10490905]}"
263472620178128896,the lakers be the illest,2012-10-31 02:49:02,"{'type': 'Point', 'coordinates': [35.20908059, -80.73211533]}"
263472624179490816,@imtoolive__ goodnightt,2012-10-31 02:49:03,"{'type': 'Point', 'coordinates': [33.61270732, -79.7125076]}"
263472638251372546,put me d  ,2012-10-31 02:49:06,"{'type': 'Point', 'coordinates': [40.9155287, -74.1432402]}"
263472640361115648,@lizbethh_h hahah and all the sugar i put into my ice tea,2012-10-31 02:49:07,"{'type': 'Point', 'coordinates': [41.7417147, -81.2577002]}"
263472685709922305,@123telugu svsc will get record prices since its biggest multi starrer in this decade connecting to youth for mahesh amp ladies for venkatesh,2012-10-31 02:49:18,"{'type': 'Point', 'coordinates': [42.28478174, -71.65250084]}"
263472690889895936,taking this vaca wether he approves or not.,2012-10-31 02:49:19,"{'type': 'Point', 'coordinates': [37.12242252, -76.49387618]}"
263472698578059265,yessss heat won.,2012-10-31 02:49:21,"{'type': 'Point', 'coordinates': [40.67326133, -73.80352429]}"
263472710586347520,@morgan_moblack about how we had been best friends since we was born. :,2012-10-31 02:49:23,"{'type': 'Point', 'coordinates': [35.9164428, -82.289099]}"
263472717330804736,thank you everyone who told me happy birthday  i love you all amp fucc uu amp smd for everyone who didnt ,2012-10-31 02:49:25,"{'type': 'Point', 'coordinates': [35.24401509, -80.85841759]}"
263472724624695297,the nba makes me rock hard. the basketball. not the men playing.,2012-10-31 02:49:27,"{'type': 'Point', 'coordinates': [39.95019128, -75.14615254]}"
263472731570450434,@bobsmooth_ you already know my nigga,2012-10-31 02:49:28,
263472731050344448,@becca_houp damn that would have sucked i went early,2012-10-31 02:49:28,"{'type': 'Point', 'coordinates': [41.65056475, -81.37181755]}"
263472748599332864,no #goldglove love for the boys tonight. but i still love them. i do call bullshit on 0-6 though #reds,2012-10-31 02:49:33,"{'type': 'Point', 'coordinates': [39.11213499, -84.60128864]}"
263472756874698752,nobody likes eachother like we do - #bhproblems @n33ks_will_do,2012-10-31 02:49:34,"{'type': 'Point', 'coordinates': [40.0453378, -75.0762219]}"
263472770220949504,late game,2012-10-31 02:49:38,"{'type': 'Point', 'coordinates': [33.9308367, -81.4742694]}"
263472786582958080,@allyviolette cause tey got in the way of me makin gwap,2012-10-31 02:49:42,"{'type': 'Point', 'coordinates': [41.98848051, -72.54265496]}"
263472806359076864,its soooooo cold,2012-10-31 02:49:46,"{'type': 'Point', 'coordinates': [40.5922057, -73.9707361]}"
263472810234617857,@___thatgirlriaa we already got them they all comming tomorrow ,2012-10-31 02:49:47,"{'type': 'Point', 'coordinates': [39.14687067, -77.19167618]}"
263472825610948608,if @rickypauley614 sends me who one more time im gonna scream ,2012-10-31 02:49:51,"{'type': 'Point', 'coordinates': [39.50669441, -75.10490905]}"
263472842757271552,#whatilovethemost my carlt3,2012-10-31 02:49:55,"{'type': 'Point', 'coordinates': [42.76262462, -71.46175683]}"
263472854350299136,at work sipn on ciroc redberry n lemonade,2012-10-31 02:49:58,"{'type': 'Point', 'coordinates': [34.2310527, -79.7954745]}"
263472882573799425,@icanrobyourgirl he doesnt follow me so his arent bout me ,2012-10-31 02:50:04,"{'type': 'Point', 'coordinates': [39.91788149, -75.16694695]}"
263472920410595329,"@donnabrazile please lord, peace be still #willard get the behind me...",2012-10-31 02:50:13,"{'type': 'Point', 'coordinates': [33.97315947, -81.2208725]}"
263472962110373888,and you thought your job was stressful... ,2012-10-31 02:50:23,"{'type': 'Point', 'coordinates': [36.792871, -76.166984]}"
263472986546388992,@britseaman ahahah take all ur cloths off and cuddle wit somone get all that body heat ,2012-10-31 02:50:29,"{'type': 'Point', 'coordinates': [39.93247311, -75.1919505]}"
263472992460353538,babe done seen this so much he know da shit word by word with his silly ass laugh lol,2012-10-31 02:50:31,"{'type': 'Point', 'coordinates': [35.404012, -78.6261456]}"
263473000769286145,dont wry abt dem jst do u ...u mst be doing sumtin ritee to make dem bxtches mad ....the tinqs mi marido be sayin lol : rmbclt3,2012-10-31 02:50:33,"{'type': 'Point', 'coordinates': [35.51813777, -80.69184379]}"
263473040074104832,@stacccceh bring it princess ,2012-10-31 02:50:42,"{'type': 'Point', 'coordinates': [36.76401954, -83.69602876]}"
263473042691334145,@qu3qa09 maybe like jan-.-,2012-10-31 02:50:43,"{'type': 'Point', 'coordinates': [40.70561624, -73.81896106]}"
263473051927207936,@amyeditress i just dont understand. like 2 winners were from teams that did well. #nl,2012-10-31 02:50:45,"{'type': 'Point', 'coordinates': [39.7551238, -84.1274525]}"
263473056767418369,@robert_mills municipal power is a wonderful thing. you can hold the director accountable on the floor of town meeting.,2012-10-31 02:50:46,
263473064283602944,@liljayreey u love phil,2012-10-31 02:50:48,"{'type': 'Point', 'coordinates': [37.4029541, -77.65047435]}"
263473082478497792,"maybe i should break the ice amp really really dance. if i fall i get back up.., but i shouldnt stop cause im scared . then ill never know",2012-10-31 02:50:52,"{'type': 'Point', 'coordinates': [39.10894603, -76.70442719]}"
263473086324682753,ppl dont even know me out here,2012-10-31 02:50:53,"{'type': 'Point', 'coordinates': [39.8095238, -74.9720099]}"
263473095602491393,@yunqqsavage_96 shane niqqa u sparkn wit me n dnt knw me ite i c lls,2012-10-31 02:50:55,"{'type': 'Point', 'coordinates': [38.05919633, -76.60944693]}"
263473102414036992,i dont think anyone can fully comprehend how much i hate this.,2012-10-31 02:50:57,"{'type': 'Point', 'coordinates': [38.0343419, -78.8376892]}"
263473108516741120,i need some fresh air a chance of environment,2012-10-31 02:50:58,"{'type': 'Point', 'coordinates': [39.25946373, -76.5235303]}"
263473138610864128,@adams22megan @tiffanysmith_07 awww i love you meg  im here if you need to talk,2012-10-31 02:51:05,"{'type': 'Point', 'coordinates': [34.38942434, -82.69491264]}"
263473148152913920,not even waiting until midnight. #happyhalloween @ pollack palace ,2012-10-31 02:51:08,"{'type': 'Point', 'coordinates': [39.97510147, -75.11837006]}"
263473196106383360,@brandiharrris alright,2012-10-31 02:51:19,"{'type': 'Point', 'coordinates': [41.27724443, -80.54228978]}"
263473244647079936,@dancemomchristi thanks,2012-10-31 02:51:31,"{'type': 'Point', 'coordinates': [40.74371985, -74.24478551]}"
263473250963693568,@__chelseaaaa i have one tomorrow... and our project is due next week for that class,2012-10-31 02:51:32,"{'type': 'Point', 'coordinates': [40.79840419, -76.43153356]}"
263473265626980352,gears and a brew gtgt,2012-10-31 02:51:36,
263473279937941506,@amandapalmer favorite bad horror movie,2012-10-31 02:51:39,"{'type': 'Point', 'coordinates': [40.77875512, -77.85426998]}"
263473282253213696,glad i woke up right in time for the game #teamlakers,2012-10-31 02:51:40,"{'type': 'Point', 'coordinates': [39.98337413, -75.8190285]}"
263473284501360641,ugly ass people rating ugly ass people ,2012-10-31 02:51:40,"{'type': 'Point', 'coordinates': [40.72057869, -73.79674861]}"
263473293078695936,last 40 dollars going on pizza and gas,2012-10-31 02:51:42,"{'type': 'Point', 'coordinates': [35.00840295, -81.97302827]}"
263473302197129216,i feel like im getting sub tweeted after every tweet,2012-10-31 02:51:45,"{'type': 'Point', 'coordinates': [37.6852223, -75.6653471]}"
263473305317691392,"@dapromoterfield thats sounding real good, but the only songs i got recorded are the not so hot ones, gotta get back in the studio asap",2012-10-31 02:51:45,"{'type': 'Point', 'coordinates': [39.23031553, -76.59379781]}"
263473315237199873,"@walsha: garys dirty little secret: 4 owners in cba control, others cant even get info on offers or whats going on. @brendanshowbiz",2012-10-31 02:51:48,"{'type': 'Point', 'coordinates': [41.29461114, -75.94046585]}"
263473316919132160,@uuurick mrs. lonely doee hahaha,2012-10-31 02:51:48,"{'type': 'Point', 'coordinates': [40.96673591, -74.15894921]}"
263473323818766337,@__peej__ its meant only for analogy,2012-10-31 02:51:50,"{'type': 'Point', 'coordinates': [39.2221532, -76.9864525]}"
263473345620750336,lets go lakers #turnup #lakergang,2012-10-31 02:51:55,"{'type': 'Point', 'coordinates': [34.18326029, -80.95360308]}"
263473366940413952,were doing this to piss you all off #amherststillgotschool #amherststillgotschool,2012-10-31 02:52:00,"{'type': 'Point', 'coordinates': [41.4142557, -82.1938661]}"
263473370773999619,"whenever you desperately need someone, theyre never there for you.",2012-10-31 02:52:01,
263473381444304896,@mylove_adornyou lol we are the biggest fans,2012-10-31 02:52:03,"{'type': 'Point', 'coordinates': [33.56234373, -79.65319267]}"
263473386951438336,okaay gooood,2012-10-31 02:52:05,"{'type': 'Point', 'coordinates': [38.27573035, -77.59329474]}"
263473408875040768,@mrcmoneyheaden i deleted em remember you had like 10 of me lmaoo,2012-10-31 02:52:10,"{'type': 'Point', 'coordinates': [40.26389695, -76.85336848]}"
263473433789222912,"@slyons1 yeah seriously. you should though, just drop her a text or something, she would appreciate it.",2012-10-31 02:52:16,"{'type': 'Point', 'coordinates': [34.21609065, -77.8950657]}"
263473441930358785,@morahood21 i told you not to tweet thatlmao,2012-10-31 02:52:18,"{'type': 'Point', 'coordinates': [39.4444805, -83.828432]}"
263473465506545665,"@rossrubin brer rabbit, brer bear, and brer bantha.",2012-10-31 02:52:23,"{'type': 'Point', 'coordinates': [40.64460535, -74.01320666]}"
263473491960020992,damn shes wearing her battle gown @meredithloomis,2012-10-31 02:52:30,"{'type': 'Point', 'coordinates': [41.68759918, -71.49970703]}"
263473496766701568,"i love the nba, best pro sports league",2012-10-31 02:52:31,"{'type': 'Point', 'coordinates': [39.12011429, -75.48476665]}"
263473503389499392,@taylorrrr_x3 thats wassup . what ball shoes you got ,2012-10-31 02:52:32,"{'type': 'Point', 'coordinates': [42.31423354, -71.80146254]}"
263473504899452929,@thecaptain_60 i didnt read all that but ok its kool,2012-10-31 02:52:33,"{'type': 'Point', 'coordinates': [40.17980859, -76.64546027]}"
263473535144562688,@npanebianco okay,2012-10-31 02:52:40,"{'type': 'Point', 'coordinates': [37.63225447, -77.32683457]}"
263473546091712512,@ohsnapsarr ship ill never forget that night,2012-10-31 02:52:43,"{'type': 'Point', 'coordinates': [40.8068454, -76.2566135]}"
263473549099016192,i dont like parcheesi,2012-10-31 02:52:43,"{'type': 'Point', 'coordinates': [40.78818938, -74.00901249]}"
263473550449573888,nash got his first 3 points as a laker,2012-10-31 02:52:44,"{'type': 'Point', 'coordinates': [40.34461062, -79.83834602]}"
263473560734027776,"the fact i was your friend and you did this to me sucks, the fact you keep doing to me even after were not friends is just unbareable",2012-10-31 02:52:46,"{'type': 'Point', 'coordinates': [39.05035246, -77.50471136]}"
263473573530832898,@robeksdcmdva: / agreed....so much is reputation but i wouldnt trade ian straight up for rollins given respective ages,2012-10-31 02:52:49,"{'type': 'Point', 'coordinates': [39.0896538, -77.4886851]}"
263473597627129857,three steve nash,2012-10-31 02:52:55,"{'type': 'Point', 'coordinates': [39.941321, -75.0714022]}"
263473605453692929,so much to do but i want to sleep so bad #conflicted,2012-10-31 02:52:57,"{'type': 'Point', 'coordinates': [42.5762657, -72.4974081]}"
263473615486451712,and it begins ,2012-10-31 02:52:59,"{'type': 'Point', 'coordinates': [35.06513681, -79.01867928]}"
263473632758599680,feels good to have someone to talk to figuring my whole fam went to bed already... ,2012-10-31 02:53:03,
263473630325903360,"girl you smellin good when you wash that ass up, you a clean muthafvcka when wash that ass up ",2012-10-31 02:53:03,"{'type': 'Point', 'coordinates': [38.5659659, -76.0791244]}"
263473650513084417,"rft  @kushrollup_: you forget me i understand. you stop replying my texts i understand. when im over you, you better understand.",2012-10-31 02:53:08,"{'type': 'Point', 'coordinates': [39.3073271, -84.5688721]}"
263473668645072896,steveeee for three #laker gang,2012-10-31 02:53:12,"{'type': 'Point', 'coordinates': [34.94349232, -81.06546392]}"
263473682834399232,@daddy_dusty really lol. hmmm i might just change it you like number 7,2012-10-31 02:53:15,"{'type': 'Point', 'coordinates': [39.30696929, -84.55199336]}"
263473690610651136,@lydia_regan @kateadeleco can anyone just noitce @mvs150 in this for a sec hahahah,2012-10-31 02:53:17,
263473701150916609,sleeep ..,2012-10-31 02:53:20,
263473701171900416,#embarassyourbestfriend she got a man but she schemin on the low ,2012-10-31 02:53:20,"{'type': 'Point', 'coordinates': [40.33616155, -76.73675851]}"
263473711561183233,ohhhhhhhh trueeeeee,2012-10-31 02:53:22,"{'type': 'Point', 'coordinates': [39.13195013, -76.6327501]}"
263473715591905280,i follow back instantly,2012-10-31 02:53:23,
263473717911367680,but like they say best friends dont say foreva,2012-10-31 02:53:24,"{'type': 'Point', 'coordinates': [39.3461283, -76.48584896]}"
263473741244276737,da fuck is a boreal forest like foreal,2012-10-31 02:53:29,
263473744289337344,fucking horny and ready to flip this table,2012-10-31 02:53:30,"{'type': 'Point', 'coordinates': [38.33250285, -77.71394824]}"
263473750677278720,@corkys_and_milk dye yours purple,2012-10-31 02:53:31,"{'type': 'Point', 'coordinates': [41.0042074, -75.1669259]}"
263473765730627585,but im not tatted ,2012-10-31 02:53:35,"{'type': 'Point', 'coordinates': [38.64852551, -75.61503855]}"
263473793303994369,@ejmofo hurhurhurr  eat it.,2012-10-31 02:53:42,"{'type': 'Point', 'coordinates': [40.85036466, -73.86037567]}"
263473810156687361,@skyhighahmad12 got chu,2012-10-31 02:53:46,"{'type': 'Point', 'coordinates': [40.9236319, -74.14242513]}"
263473814183223297,im ready for bed,2012-10-31 02:53:47,"{'type': 'Point', 'coordinates': [40.31886834, -78.92004414]}"
263473817907785729,its gonna be cold tho thurs  #burrrr,2012-10-31 02:53:47,"{'type': 'Point', 'coordinates': [34.54736384, -82.74573083]}"
263473830033518592,text me cus im off hea ,2012-10-31 02:53:50,"{'type': 'Point', 'coordinates': [37.517981, -77.4454246]}"
263473855237083136,@sethwins36 get off twitter and text me backkkkp,2012-10-31 02:53:56,"{'type': 'Point', 'coordinates': [36.83750436, -76.18523477]}"
263473893262626817,this special on #sandy has got me hooked @abc2020,2012-10-31 02:54:05,"{'type': 'Point', 'coordinates': [35.08036729, -79.00118066]}"
263473894005022721,right here,2012-10-31 02:54:06,"{'type': 'Point', 'coordinates': [34.94308574, -81.98441742]}"
263473923545501697,wait me @alexcip24 amp @lindsey_taylor4 need a toilet paper throwing lesson ,2012-10-31 02:54:13,"{'type': 'Point', 'coordinates': [41.60801578, -73.15395981]}"
