index,tweet_id,datetime
5261587,263470668476211200,2012-10-31 02:41:17
5261655,263470687900024832,2012-10-31 02:41:21
5261735,263470709383241730,2012-10-31 02:41:26
5261731,263470709890748416,2012-10-31 02:41:26
5261771,263470717864144896,2012-10-31 02:41:28
5261797,263470723656478722,2012-10-31 02:41:30
5261829,263470732179275777,2012-10-31 02:41:32
5261863,263470744342757376,2012-10-31 02:41:35
5261937,263470762181148672,2012-10-31 02:41:39
5261967,263470766690037761,2012-10-31 02:41:40
5261983,263470769739280385,2012-10-31 02:41:41
5261993,263470770787872769,2012-10-31 02:41:41
5262005,263470776232058880,2012-10-31 02:41:42
5262027,263470781378469888,2012-10-31 02:41:43
5262175,263470814639316993,2012-10-31 02:41:51
5262178,263470814727393281,2012-10-31 02:41:51
5262216,263470823338307586,2012-10-31 02:41:53
5262210,263470823199895552,2012-10-31 02:41:53
5262211,263470819185917955,2012-10-31 02:41:53
5262277,263470837900926976,2012-10-31 02:41:57
5262298,263470841872920576,2012-10-31 02:41:58
5262305,263470844376907776,2012-10-31 02:41:59
5262334,263470853562449920,2012-10-31 02:42:01
5262355,263470858134241280,2012-10-31 02:42:02
5262393,263470867844046848,2012-10-31 02:42:04
5262419,263470873820950528,2012-10-31 02:42:06
5262426,263470877432246272,2012-10-31 02:42:06
5262424,263470875116974080,2012-10-31 02:42:06
5262440,263470879122546690,2012-10-31 02:42:07
5262442,263470880640880641,2012-10-31 02:42:07
5262447,263470882071117824,2012-10-31 02:42:07
5262458,263470885091016704,2012-10-31 02:42:08
5262515,263470898600869888,2012-10-31 02:42:11
5262503,263470896591798272,2012-10-31 02:42:11
5262519,263470899733360640,2012-10-31 02:42:12
5262563,263470909539618818,2012-10-31 02:42:14
5262688,263470934315376641,2012-10-31 02:42:20
5262736,263470946826993664,2012-10-31 02:42:23
5262733,263470946067832832,2012-10-31 02:42:23
5262853,263470973460836352,2012-10-31 02:42:29
5262830,263470970751307777,2012-10-31 02:42:29
5262855,263470975365038081,2012-10-31 02:42:30
5262936,263470991697653760,2012-10-31 02:42:34
5262940,263470999268388864,2012-10-31 02:42:35
5262990,263471008382607360,2012-10-31 02:42:38
5263050,263471026413924352,2012-10-31 02:42:42
5263048,263471026661371904,2012-10-31 02:42:42
5263071,263471032256561152,2012-10-31 02:42:43
5263131,263471045779001344,2012-10-31 02:42:47
5263202,263471069862703105,2012-10-31 02:42:52
5263245,263471077198548993,2012-10-31 02:42:54
5263267,263471083712299009,2012-10-31 02:42:56
5263296,263471087906603009,2012-10-31 02:42:57
5263305,263471092151246849,2012-10-31 02:42:58
5263299,263471092369326081,2012-10-31 02:42:58
5263433,263471123465912321,2012-10-31 02:43:05
5263495,263471141916655616,2012-10-31 02:43:09
5263507,263471144118652930,2012-10-31 02:43:10
5263659,263471187479375872,2012-10-31 02:43:20
5263704,263471200066498560,2012-10-31 02:43:23
5263694,263471197281468418,2012-10-31 02:43:23
5263782,263471218462703618,2012-10-31 02:43:28
5263784,263471221310631937,2012-10-31 02:43:28
5263811,263471230143836160,2012-10-31 02:43:30
5263809,263471228831019008,2012-10-31 02:43:30
5263821,263471232115146752,2012-10-31 02:43:31
5263847,263471237513220096,2012-10-31 02:43:32
5263920,263471258992263169,2012-10-31 02:43:37
5264004,263471279175249921,2012-10-31 02:43:42
5264025,263471282895589376,2012-10-31 02:43:43
5264101,263471303472852992,2012-10-31 02:43:48
5264125,263471306073309186,2012-10-31 02:43:49
5264147,263471313413361664,2012-10-31 02:43:50
5264197,263471326457655296,2012-10-31 02:43:53
5264188,263471323337080832,2012-10-31 02:43:53
5264206,263471327388774400,2012-10-31 02:43:54
5264242,263471337681592320,2012-10-31 02:43:56
5264354,263471363405254656,2012-10-31 02:44:02
5264381,263471374214000642,2012-10-31 02:44:05
5264435,263471388256530432,2012-10-31 02:44:08
5264460,263471392849272833,2012-10-31 02:44:10
5264498,263471402957537281,2012-10-31 02:44:12
5264521,263471408108167168,2012-10-31 02:44:13
5264533,263471411610402816,2012-10-31 02:44:14
5264570,263471418786840576,2012-10-31 02:44:15
5264576,263471417717317632,2012-10-31 02:44:15
5264594,263471425023791106,2012-10-31 02:44:17
5264647,263471437929656323,2012-10-31 02:44:20
5264646,263471437434716161,2012-10-31 02:44:20
5264730,263471460281114624,2012-10-31 02:44:25
5264720,263471459475791872,2012-10-31 02:44:25
5264754,263471463661715457,2012-10-31 02:44:26
5264843,263471486260613121,2012-10-31 02:44:32
5264886,263471499585925120,2012-10-31 02:44:35
5264955,263471515264245760,2012-10-31 02:44:38
5265008,263471527842947072,2012-10-31 02:44:41
5265021,263471530485358592,2012-10-31 02:44:42
5265043,263471537498238976,2012-10-31 02:44:44
5265038,263471538215477248,2012-10-31 02:44:44
5265076,263471548973867010,2012-10-31 02:44:46
5265084,263471551238774784,2012-10-31 02:44:47
5265086,263471549514915840,2012-10-31 02:44:47
5265128,263471557605744640,2012-10-31 02:44:49
5265163,263471568905203712,2012-10-31 02:44:51
5265174,263471572147388416,2012-10-31 02:44:52
5265170,263471570679394304,2012-10-31 02:44:52
5265342,263471610806288384,2012-10-31 02:45:01
5265356,263471616367943680,2012-10-31 02:45:03
5265363,263471618125332481,2012-10-31 02:45:03
5265378,263471622202216448,2012-10-31 02:45:04
5265395,263471626551701505,2012-10-31 02:45:05
5265452,263471638836822016,2012-10-31 02:45:08
5265460,263471639000395776,2012-10-31 02:45:08
5265456,263471640204152834,2012-10-31 02:45:08
5265492,263471647238021120,2012-10-31 02:45:10
5265532,263471655177830400,2012-10-31 02:45:13
5265554,263471662522060801,2012-10-31 02:45:14
5265620,263471681786499072,2012-10-31 02:45:18
5265642,263471687352328193,2012-10-31 02:45:19
5265652,263471689092968449,2012-10-31 02:45:20
5265667,263471692381306880,2012-10-31 02:45:21
5265764,263471717597462528,2012-10-31 02:45:27
5265791,263471724664877056,2012-10-31 02:45:28
5265802,263471722131517440,2012-10-31 02:45:29
5265824,263471736337612801,2012-10-31 02:45:31
5265839,263471740238327808,2012-10-31 02:45:32
5265885,263471751869128707,2012-10-31 02:45:35
5265906,263471758127005697,2012-10-31 02:45:36
5265915,263471758856822784,2012-10-31 02:45:37
5266012,263471786086248450,2012-10-31 02:45:43
5266021,263471788892233728,2012-10-31 02:45:44
5266049,263471794571317248,2012-10-31 02:45:45
5266084,263471803995926528,2012-10-31 02:45:47
5266118,263471817010855936,2012-10-31 02:45:50
5266134,263471819787472897,2012-10-31 02:45:51
5266125,263471818881507329,2012-10-31 02:45:51
5266187,263471830734626816,2012-10-31 02:45:54
5266181,263471830650728448,2012-10-31 02:45:54
5266203,263471835943936000,2012-10-31 02:45:55
5266223,263471838418587651,2012-10-31 02:45:56
5266231,263471843011354624,2012-10-31 02:45:57
5266250,263471847859945476,2012-10-31 02:45:58
5266274,263471854352732160,2012-10-31 02:45:59
5266330,263471866654646272,2012-10-31 02:46:02
5266356,263471872493117440,2012-10-31 02:46:04
5266414,263471885612879872,2012-10-31 02:46:07
5266443,263471895364632577,2012-10-31 02:46:09
5266436,263471895129751553,2012-10-31 02:46:09
5266454,263471897772183553,2012-10-31 02:46:10
5266504,263471909075841024,2012-10-31 02:46:12
5266530,263471916520706048,2012-10-31 02:46:14
5266572,263471927547531264,2012-10-31 02:46:17
5266590,263471931251113985,2012-10-31 02:46:18
5266594,263471931804770304,2012-10-31 02:46:18
5266640,263471942126944256,2012-10-31 02:46:20
5266662,263471943955668992,2012-10-31 02:46:21
5266649,263471945268486145,2012-10-31 02:46:21
5266673,263471949420838912,2012-10-31 02:46:22
5266719,263471966378401792,2012-10-31 02:46:26
5266746,263471969201176576,2012-10-31 02:46:27
5266779,263471976838987776,2012-10-31 02:46:29
5266801,263471982161584129,2012-10-31 02:46:30
5266850,263471989757468672,2012-10-31 02:46:32
5266856,263471996795510784,2012-10-31 02:46:33
5266861,263471995352645632,2012-10-31 02:46:33
5266911,263472009625866242,2012-10-31 02:46:36
5266926,263472012901642241,2012-10-31 02:46:37
5266989,263472019327303680,2012-10-31 02:46:39
5266984,263472022426882048,2012-10-31 02:46:39
5267009,263472027187425280,2012-10-31 02:46:41
5267059,263472042152710145,2012-10-31 02:46:44
5267065,263472040625979392,2012-10-31 02:46:44
5267064,263472041599066113,2012-10-31 02:46:44
5267125,263472063757578240,2012-10-31 02:46:49
5267138,263472064286056448,2012-10-31 02:46:49
5267135,263472062142754816,2012-10-31 02:46:49
5267139,263472066475474944,2012-10-31 02:46:50
5267208,263472082061508608,2012-10-31 02:46:54
5267279,263472106518491136,2012-10-31 02:46:59
5267361,263472123849363457,2012-10-31 02:47:04
5267423,263472144514682880,2012-10-31 02:47:08
5267418,263472141066969088,2012-10-31 02:47:08
5267482,263472161157697538,2012-10-31 02:47:12
5267520,263472166262149120,2012-10-31 02:47:14
5267587,263472185832783873,2012-10-31 02:47:18
5267609,263472190392000512,2012-10-31 02:47:19
5267606,263472188525510656,2012-10-31 02:47:19
5267622,263472193340588032,2012-10-31 02:47:20
5267668,263472205474693120,2012-10-31 02:47:23
5267704,263472212089114624,2012-10-31 02:47:25
5267698,263472212525346817,2012-10-31 02:47:25
5267876,263472265960763392,2012-10-31 02:47:37
5267875,263472265855901696,2012-10-31 02:47:37
5267890,263472263423209473,2012-10-31 02:47:37
5267965,263472286554791936,2012-10-31 02:47:42
5267964,263472284386357248,2012-10-31 02:47:42
5268002,263472294477824000,2012-10-31 02:47:44
5268019,263472303361384448,2012-10-31 02:47:46
5268041,263472307643760640,2012-10-31 02:47:47
5268059,263472308893646848,2012-10-31 02:47:48
5268077,263472319777869824,2012-10-31 02:47:50
5268106,263472326136455168,2012-10-31 02:47:52
5268163,263472341328203776,2012-10-31 02:47:55
5268190,263472348798283777,2012-10-31 02:47:57
5268252,263472364770168832,2012-10-31 02:48:01
5268330,263472383078326272,2012-10-31 02:48:05
5268349,263472389046796288,2012-10-31 02:48:07
5268361,263472393081729024,2012-10-31 02:48:08
5268450,263472411658309633,2012-10-31 02:48:12
5268548,263472437969166336,2012-10-31 02:48:18
5268608,263472447137910785,2012-10-31 02:48:21
5268638,263472459049754625,2012-10-31 02:48:23
5268650,263472462988206082,2012-10-31 02:48:24
5268677,263472474631589888,2012-10-31 02:48:27
5268733,263472483414446080,2012-10-31 02:48:29
5268792,263472500103593984,2012-10-31 02:48:33
5268813,263472505140957184,2012-10-31 02:48:34
5268850,263472515966439425,2012-10-31 02:48:37
5268958,263472543229411329,2012-10-31 02:48:44
5268947,263472543720169473,2012-10-31 02:48:44
5268982,263472553564176384,2012-10-31 02:48:46
5269079,263472580835545088,2012-10-31 02:48:53
5269084,263472584782397441,2012-10-31 02:48:53
5269119,263472593703694337,2012-10-31 02:48:56
5269122,263472594169257984,2012-10-31 02:48:56
5269208,263472620178128896,2012-10-31 02:49:02
5269226,263472624179490816,2012-10-31 02:49:03
5269224,263472623424524289,2012-10-31 02:49:03
5269273,263472638251372546,2012-10-31 02:49:06
5269283,263472640361115648,2012-10-31 02:49:07
5269414,263472671243776000,2012-10-31 02:49:14
5269474,263472685709922305,2012-10-31 02:49:18
5269489,263472690889895936,2012-10-31 02:49:19
5269519,263472698578059265,2012-10-31 02:49:21
5269534,263472703921602560,2012-10-31 02:49:22
5269560,263472710586347520,2012-10-31 02:49:23
5269556,263472708061392896,2012-10-31 02:49:23
5269589,263472717330804736,2012-10-31 02:49:25
5269613,263472724624695297,2012-10-31 02:49:27
5269641,263472731570450434,2012-10-31 02:49:28
5269632,263472731050344448,2012-10-31 02:49:28
5269652,263472734858797056,2012-10-31 02:49:29
5269691,263472743306104832,2012-10-31 02:49:31
5269680,263472742538543104,2012-10-31 02:49:31
5269718,263472748599332864,2012-10-31 02:49:33
5269747,263472756874698752,2012-10-31 02:49:34
5269796,263472770220949504,2012-10-31 02:49:38
5269870,263472786582958080,2012-10-31 02:49:42
5269887,263472790760480768,2012-10-31 02:49:43
5269894,263472794195611648,2012-10-31 02:49:43
5269938,263472806359076864,2012-10-31 02:49:46
5269953,263472810234617857,2012-10-31 02:49:47
5270010,263472825610948608,2012-10-31 02:49:51
5270057,263472838835597312,2012-10-31 02:49:54
5270052,263472837942190080,2012-10-31 02:49:54
5270076,263472842757271552,2012-10-31 02:49:55
5270119,263472854350299136,2012-10-31 02:49:58
5270145,263472858599153665,2012-10-31 02:49:59
5270246,263472882573799425,2012-10-31 02:50:04
5270278,263472887699230720,2012-10-31 02:50:06
5270408,263472920410595329,2012-10-31 02:50:13
5270465,263472932062375936,2012-10-31 02:50:16
5270573,263472962110373888,2012-10-31 02:50:23
5270669,263472986546388992,2012-10-31 02:50:29
5270690,263472992460353538,2012-10-31 02:50:31
5270723,263473000769286145,2012-10-31 02:50:33
5270818,263473025704402946,2012-10-31 02:50:39
5270858,263473037708513282,2012-10-31 02:50:41
5270884,263473040912945153,2012-10-31 02:50:42
5270875,263473040074104832,2012-10-31 02:50:42
5270891,263473043823796224,2012-10-31 02:50:43
5270888,263473042691334145,2012-10-31 02:50:43
5270902,263473048840187904,2012-10-31 02:50:44
5270911,263473051927207936,2012-10-31 02:50:45
5270939,263473057685966850,2012-10-31 02:50:46
5270930,263473056767418369,2012-10-31 02:50:46
5270971,263473064283602944,2012-10-31 02:50:48
5271037,263473083451572225,2012-10-31 02:50:52
5271042,263473082478497792,2012-10-31 02:50:52
5271062,263473086324682753,2012-10-31 02:50:53
5271091,263473095602491393,2012-10-31 02:50:55
5271116,263473102414036992,2012-10-31 02:50:57
5271145,263473108516741120,2012-10-31 02:50:58
5271184,263473116028755968,2012-10-31 02:51:00
5271210,263473122630578176,2012-10-31 02:51:02
5271205,263473122081116160,2012-10-31 02:51:02
5271243,263473128049623040,2012-10-31 02:51:03
5271288,263473138610864128,2012-10-31 02:51:05
5271294,263473138355040258,2012-10-31 02:51:06
5271332,263473148152913920,2012-10-31 02:51:08
5271406,263473170374328321,2012-10-31 02:51:13
5271545,263473192780304384,2012-10-31 02:51:18
5271507,263473189764599808,2012-10-31 02:51:18
5271584,263473196106383360,2012-10-31 02:51:19
5271634,263473201529647105,2012-10-31 02:51:20
5271685,263473209016467456,2012-10-31 02:51:22
5271743,263473215815438337,2012-10-31 02:51:24
5271865,263473244647079936,2012-10-31 02:51:31
5271893,263473250963693568,2012-10-31 02:51:32
5272028,263473265626980352,2012-10-31 02:51:36
5272025,263473264792313856,2012-10-31 02:51:36
5272126,263473279937941506,2012-10-31 02:51:39
5272144,263473284501360641,2012-10-31 02:51:40
5272137,263473282253213696,2012-10-31 02:51:40
5272156,263473286439120896,2012-10-31 02:51:41
5272187,263473293078695936,2012-10-31 02:51:42
5272211,263473296828399617,2012-10-31 02:51:43
5272253,263473305351249920,2012-10-31 02:51:45
5272260,263473305317691392,2012-10-31 02:51:45
5272236,263473302197129216,2012-10-31 02:51:45
5272296,263473316919132160,2012-10-31 02:51:48
5272294,263473315237199873,2012-10-31 02:51:48
5272340,263473323818766337,2012-10-31 02:51:50
5272356,263473328520572929,2012-10-31 02:51:51
5272359,263473328063393792,2012-10-31 02:51:51
5272397,263473339782270976,2012-10-31 02:51:53
5272413,263473345620750336,2012-10-31 02:51:55
5272445,263473352763658240,2012-10-31 02:51:57
5272504,263473366206394369,2012-10-31 02:52:00
5272508,263473366940413952,2012-10-31 02:52:00
5272515,263473370773999619,2012-10-31 02:52:01
5272549,263473381444304896,2012-10-31 02:52:03
5272564,263473386951438336,2012-10-31 02:52:05
5272633,263473408875040768,2012-10-31 02:52:10
5272673,263473418832326656,2012-10-31 02:52:12
5272730,263473433789222912,2012-10-31 02:52:16
5272771,263473441930358785,2012-10-31 02:52:18
5272820,263473456530731008,2012-10-31 02:52:21
5272842,263473465506545665,2012-10-31 02:52:23
5272926,263473491960020992,2012-10-31 02:52:30
5272946,263473496766701568,2012-10-31 02:52:31
5272975,263473503389499392,2012-10-31 02:52:32
5272979,263473504899452929,2012-10-31 02:52:33
5273029,263473520946868224,2012-10-31 02:52:37
5273075,263473535144562688,2012-10-31 02:52:40
5273113,263473544837599232,2012-10-31 02:52:42
5273130,263473547756834816,2012-10-31 02:52:43
5273122,263473546636955649,2012-10-31 02:52:43
5273121,263473546091712512,2012-10-31 02:52:43
5273134,263473549099016192,2012-10-31 02:52:43
5273141,263473550449573888,2012-10-31 02:52:44
5273174,263473560734027776,2012-10-31 02:52:46
5273243,263473573845426176,2012-10-31 02:52:49
5273230,263473573530832898,2012-10-31 02:52:49
5273242,263473574583623680,2012-10-31 02:52:49
5273249,263473576743669760,2012-10-31 02:52:50
5273264,263473579549671424,2012-10-31 02:52:51
5273335,263473597627129857,2012-10-31 02:52:55
5273368,263473605453692929,2012-10-31 02:52:57
5273400,263473613418688513,2012-10-31 02:52:59
5273417,263473615486451712,2012-10-31 02:52:59
5273490,263473630325903360,2012-10-31 02:53:03
5273492,263473632758599680,2012-10-31 02:53:03
5273491,263473630812442624,2012-10-31 02:53:03
5273485,263473631122829312,2012-10-31 02:53:03
5273572,263473650513084417,2012-10-31 02:53:08
5273596,263473654669660160,2012-10-31 02:53:09
5273652,263473668645072896,2012-10-31 02:53:12
5273705,263473682834399232,2012-10-31 02:53:15
5273732,263473690132500480,2012-10-31 02:53:17
5273747,263473690610651136,2012-10-31 02:53:17
5273791,263473701150916609,2012-10-31 02:53:20
5273799,263473701171900416,2012-10-31 02:53:20
5273839,263473711561183233,2012-10-31 02:53:22
5273841,263473715591905280,2012-10-31 02:53:23
5273861,263473717911367680,2012-10-31 02:53:24
5273856,263473717957505024,2012-10-31 02:53:24
5273911,263473728439087105,2012-10-31 02:53:26
5273959,263473741244276737,2012-10-31 02:53:29
5273968,263473744289337344,2012-10-31 02:53:30
5273985,263473749888753665,2012-10-31 02:53:31
5273984,263473750677278720,2012-10-31 02:53:31
5274051,263473765730627585,2012-10-31 02:53:35
5274064,263473770759598080,2012-10-31 02:53:36
5274144,263473793303994369,2012-10-31 02:53:42
5274200,263473808634159105,2012-10-31 02:53:45
5274208,263473810156687361,2012-10-31 02:53:46
5274222,263473814183223297,2012-10-31 02:53:47
5274229,263473817907785729,2012-10-31 02:53:47
5274244,263473821535834112,2012-10-31 02:53:48
5274279,263473830033518592,2012-10-31 02:53:50
5274344,263473853135720448,2012-10-31 02:53:56
5274353,263473855237083136,2012-10-31 02:53:56
5274480,263473893262626817,2012-10-31 02:54:05
5274489,263473894005022721,2012-10-31 02:54:06
5274539,263473906705367041,2012-10-31 02:54:09
5274594,263473923545501697,2012-10-31 02:54:13
5274613,263473932739440640,2012-10-31 02:54:15
5274642,263473940977049601,2012-10-31 02:54:17
5274704,263473958127562752,2012-10-31 02:54:21
5274757,263473969833836545,2012-10-31 02:54:24
5274777,263473973818437632,2012-10-31 02:54:25
5274819,263473985235349504,2012-10-31 02:54:27
5274829,263473986283909121,2012-10-31 02:54:28
5274871,263473998594179072,2012-10-31 02:54:31
5274928,263474011386814465,2012-10-31 02:54:34
5274953,263474011797856256,2012-10-31 02:54:35
5274966,263474022514294784,2012-10-31 02:54:36
5274977,263474025374814210,2012-10-31 02:54:37
5274992,263474027878821891,2012-10-31 02:54:38
5274997,263474030739337217,2012-10-31 02:54:38
5275006,263474031167148032,2012-10-31 02:54:38
5275011,263474029900476416,2012-10-31 02:54:39
5275012,263474032580648960,2012-10-31 02:54:39
5275017,263474034765860864,2012-10-31 02:54:39
5275051,263474044777664512,2012-10-31 02:54:42
5275164,263474076574695424,2012-10-31 02:54:49
5275199,263474085772791808,2012-10-31 02:54:51
5275293,263474111852978176,2012-10-31 02:54:58
5275338,263474130060443649,2012-10-31 02:55:02
5275379,263474142089711616,2012-10-31 02:55:05
5275399,263474146380509184,2012-10-31 02:55:06
5275425,263474153296916480,2012-10-31 02:55:07
5275554,263474190924009472,2012-10-31 02:55:16
5275564,263474195214790659,2012-10-31 02:55:17
5275569,263474194191372289,2012-10-31 02:55:17
5275565,263474195055407104,2012-10-31 02:55:17
5275605,263474204412874753,2012-10-31 02:55:20
5275627,263474211631296512,2012-10-31 02:55:21
5275626,263474211295752193,2012-10-31 02:55:21
5275622,263474210578518016,2012-10-31 02:55:21
5275649,263474214584066048,2012-10-31 02:55:22
5275714,263474234037264386,2012-10-31 02:55:27
5275731,263474236285386752,2012-10-31 02:55:27
5275746,263474244338458624,2012-10-31 02:55:29
5275866,263474279784529920,2012-10-31 02:55:38
5275886,263474284180152320,2012-10-31 02:55:39
5275956,263474304103108608,2012-10-31 02:55:43
5275946,263474301544587264,2012-10-31 02:55:43
5275986,263474309656367104,2012-10-31 02:55:45
5276038,263474333714878466,2012-10-31 02:55:50
5276042,263474333190606848,2012-10-31 02:55:50
5276062,263474337036787712,2012-10-31 02:55:51
5276119,263474354531213312,2012-10-31 02:55:55
5276124,263474355642712064,2012-10-31 02:55:56
5276151,263474363070812160,2012-10-31 02:55:57
5276168,263474368741527553,2012-10-31 02:55:59
5276281,263474403688448001,2012-10-31 02:56:07
5276278,263474402149146626,2012-10-31 02:56:07
5276348,263474425184264193,2012-10-31 02:56:12
5276394,263474440506068992,2012-10-31 02:56:16
5276480,263474466020003840,2012-10-31 02:56:22
5276502,263474472349224960,2012-10-31 02:56:23
5276527,263474479664091136,2012-10-31 02:56:25
5276544,263474486530150401,2012-10-31 02:56:27
5276576,263474493631107072,2012-10-31 02:56:29
5276604,263474503542272001,2012-10-31 02:56:31
5276614,263474507115802626,2012-10-31 02:56:32
5276620,263474507501674497,2012-10-31 02:56:32
5276633,263474510529970177,2012-10-31 02:56:33
5276669,263474521254801408,2012-10-31 02:56:35
5276702,263474530545184769,2012-10-31 02:56:37
5276768,263474547943157761,2012-10-31 02:56:42
5276763,263474548446490625,2012-10-31 02:56:42
5276771,263474549797036032,2012-10-31 02:56:42
5276782,263474552980520961,2012-10-31 02:56:43
5276867,263474576007237632,2012-10-31 02:56:48
5276890,263474582399361024,2012-10-31 02:56:50
5276903,263474585767399425,2012-10-31 02:56:51
5276979,263474608848662530,2012-10-31 02:56:56
5277045,263474623889412096,2012-10-31 02:57:00
5277064,263474629946003456,2012-10-31 02:57:01
5277077,263474630008901632,2012-10-31 02:57:02
5277125,263474649575333888,2012-10-31 02:57:06
5277162,263474663584313344,2012-10-31 02:57:09
5277332,263474710367571968,2012-10-31 02:57:20
5277324,263474707825840128,2012-10-31 02:57:20
5277360,263474718542270464,2012-10-31 02:57:22
5277354,263474715966988289,2012-10-31 02:57:22
5277433,263474738444242945,2012-10-31 02:57:27
5277431,263474738037403648,2012-10-31 02:57:27
5277475,263474751597604865,2012-10-31 02:57:30
5277574,263474780643135488,2012-10-31 02:57:37
5277650,263474803426598912,2012-10-31 02:57:42
5277656,263474804311597057,2012-10-31 02:57:43
5277673,263474811274137600,2012-10-31 02:57:44
5277682,263474811475464192,2012-10-31 02:57:44
5277695,263474807377641472,2012-10-31 02:57:45
5277715,263474820178653185,2012-10-31 02:57:46
5277746,263474827552235520,2012-10-31 02:57:48
5277758,263474829074788352,2012-10-31 02:57:49
5277821,263474846682447872,2012-10-31 02:57:53
5277846,263474852760006657,2012-10-31 02:57:54
5277853,263474856371306497,2012-10-31 02:57:55
5277908,263474869474320384,2012-10-31 02:57:58
5277963,263474887774068736,2012-10-31 02:58:03
5277982,263474892970786816,2012-10-31 02:58:04
5278081,263474920862937089,2012-10-31 02:58:10
5278077,263474917931106306,2012-10-31 02:58:10
5278129,263474933508739072,2012-10-31 02:58:13
5278145,263474936004354049,2012-10-31 02:58:14
5278160,263474938768412672,2012-10-31 02:58:15
5278235,263474957852483584,2012-10-31 02:58:19
5278247,263474959307911168,2012-10-31 02:58:20
5278280,263474971714670592,2012-10-31 02:58:23
5278283,263474972125696000,2012-10-31 02:58:23
5278304,263474978052255744,2012-10-31 02:58:24
5278312,263474981814550529,2012-10-31 02:58:25
5278340,263474995982921729,2012-10-31 02:58:28
5278352,263475000529534976,2012-10-31 02:58:29
5278374,263475005432676352,2012-10-31 02:58:31
5278391,263475009475985409,2012-10-31 02:58:32
5278417,263475016107171841,2012-10-31 02:58:33
5278412,263475015385747457,2012-10-31 02:58:33
5278419,263475016358850560,2012-10-31 02:58:33
5278420,263475016253964288,2012-10-31 02:58:33
5278421,263475016665018368,2012-10-31 02:58:33
5278410,263475015335440384,2012-10-31 02:58:33
5278450,263475028820107265,2012-10-31 02:58:36
5278472,263475033828098049,2012-10-31 02:58:37
5278493,263475042816516098,2012-10-31 02:58:39
5278520,263475050827640833,2012-10-31 02:58:41
5278534,263475053218377729,2012-10-31 02:58:42
5278569,263475064979210241,2012-10-31 02:58:45
5278602,263475070540849152,2012-10-31 02:58:46
5278634,263475081605435393,2012-10-31 02:58:49
5278698,263475101993934848,2012-10-31 02:58:54
5278691,263475103600361473,2012-10-31 02:58:54
5278712,263475108272803840,2012-10-31 02:58:55
5278741,263475116124540929,2012-10-31 02:58:57
5278771,263475123183550464,2012-10-31 02:58:59
5278803,263475126710972416,2012-10-31 02:59:01
5278857,263475149167276032,2012-10-31 02:59:05
5279004,263475190284029953,2012-10-31 02:59:15
5279036,263475200044191746,2012-10-31 02:59:17
5279070,263475209707855872,2012-10-31 02:59:19
5279094,263475217152749568,2012-10-31 02:59:21
5279147,263475233950949377,2012-10-31 02:59:25
5279156,263475239080587264,2012-10-31 02:59:26
5279210,263475254796640256,2012-10-31 02:59:30
5279282,263475273482240002,2012-10-31 02:59:34
5279307,263475278385401857,2012-10-31 02:59:36
5279425,263475307300913152,2012-10-31 02:59:43
5279444,263475313885982720,2012-10-31 02:59:44
5279472,263475320018042880,2012-10-31 02:59:46
5279474,263475321133756416,2012-10-31 02:59:46
5279480,263475322350092288,2012-10-31 02:59:46
5279568,263475350443548672,2012-10-31 02:59:53
5279659,263475383473696769,2012-10-31 03:00:01
5279670,263475384262221824,2012-10-31 03:00:01
5279694,263475393099620352,2012-10-31 03:00:03
5279748,263475407402196992,2012-10-31 03:00:06
5279775,263475414612209664,2012-10-31 03:00:08
5279806,263475424917598209,2012-10-31 03:00:11
5279828,263475427228647426,2012-10-31 03:00:11
5279807,263475425290883073,2012-10-31 03:00:11
5279864,263475437420814336,2012-10-31 03:00:14
5279912,263475451933097985,2012-10-31 03:00:17
5279924,263475455670247426,2012-10-31 03:00:18
5279953,263475462351777792,2012-10-31 03:00:20
5279960,263475464088199169,2012-10-31 03:00:20
5279952,263475463706537984,2012-10-31 03:00:20
5280000,263475477690343425,2012-10-31 03:00:23
5280041,263475486242504704,2012-10-31 03:00:25
5280082,263475499781726208,2012-10-31 03:00:28
5280068,263475496573079552,2012-10-31 03:00:28
5280120,263475507822198784,2012-10-31 03:00:30
5280160,263475521294303232,2012-10-31 03:00:34
5280186,263475526910504962,2012-10-31 03:00:35
5280180,263475528126849025,2012-10-31 03:00:35
5280223,263475536842592256,2012-10-31 03:00:37
5280288,263475557281447938,2012-10-31 03:00:42
5280328,263475568568324097,2012-10-31 03:00:45
5280353,263475572674551809,2012-10-31 03:00:46
5280420,263475589183332352,2012-10-31 03:00:50
5280452,263475598561779712,2012-10-31 03:00:52
5280456,263475600021397505,2012-10-31 03:00:52
5280479,263475607336267776,2012-10-31 03:00:54
5280555,263475633022181377,2012-10-31 03:01:00
5280624,263475653230338048,2012-10-31 03:01:05
5280623,263475652064317440,2012-10-31 03:01:05
5280629,263475652869632002,2012-10-31 03:01:05
5280661,263475659895091200,2012-10-31 03:01:07
5280740,263475685971066881,2012-10-31 03:01:13
5280756,263475689498501120,2012-10-31 03:01:14
5280826,263475713779310593,2012-10-31 03:01:19
5280883,263475731034689536,2012-10-31 03:01:24
5280939,263475747107254273,2012-10-31 03:01:27
5280925,263475743441432576,2012-10-31 03:01:27
5280945,263475747761561600,2012-10-31 03:01:28
5281091,263475793206841344,2012-10-31 03:01:38
5281084,263475790182768640,2012-10-31 03:01:38
